Name,Chapter,Section,Content
Numpy,Array and fft,numpy.array,"numpy.array#numpy.array(object,dtype=None,*,copy=True,order='K',subok=False,ndmin=0,like=None)#Create an array.Parameters:objectarray_likeAn array, any object exposing the array interface, an object whose__array__method returns an array, or any (nested) sequence.
If object is a scalar, a 0-dimensional array containing object is
returned.dtypedata-type, optionalThe desired data-type for the array. If not given, NumPy will try to use
a defaultdtypethat can represent the values (by applying promotion
rules when necessary.)copybool, optionalIf true (default), then the object is copied.  Otherwise, a copy will
only be made if__array__returns a copy, if obj is a nested
sequence, or if a copy is needed to satisfy any of the other
requirements (dtype,order, etc.).order{ÅeKÅf, ÅeAÅf, ÅeCÅf, ÅeFÅf}, optionalSpecify the memory layout of the array. If object is not an array, the
newly created array will be in C order (row major) unless ÅeFÅf is
specified, in which case it will be in Fortran order (column major).
If object is an array the following holds.orderno copycopy=TrueÅeKÅfunchangedF & C order preserved, otherwise most similar orderÅeAÅfunchangedF order if input is F and not C, otherwise C orderÅeCÅfC orderC orderÅeFÅfF orderF orderWhencopy=Falseand a copy is made for other reasons, the result is
the same as ifcopy=True, with some exceptions for ÅeAÅf, see the
Notes section. The default order is ÅeKÅf.subokbool, optionalIf True, then sub-classes will be passed-through, otherwise
the returned array will be forced to be a base-class array (default).ndminint, optionalSpecifies the minimum number of dimensions that the resulting
array should have.  Ones will be prepended to the shape as
needed to meet this requirement.likearray_like, optionalReference object to allow the creation of arrays which are not
NumPy arrays. If an array-like passed in aslikesupports
the__array_function__protocol, the result will be defined
by it. In this case, it ensures the creation of an array object
compatible with that passed in via this argument.New in version 1.20.0.Returns:outndarrayAn array object satisfying the specified requirements.See alsoempty_likeReturn an empty array with shape and type of input.ones_likeReturn an array of ones with shape and type of input.zeros_likeReturn an array of zeros with shape and type of input.full_likeReturn a new array with shape of input filled with value.emptyReturn a new uninitialized array.onesReturn a new array setting values to one.zerosReturn a new array setting values to zero.fullReturn a new array of given shape filled with value.NotesWhen order is ÅeAÅf andobjectis an array in neither ÅeCÅf nor ÅeFÅf order,
and a copy is forced by a change in dtype, then the order of the result is
not necessarily ÅeCÅf as expected. This is likely a bug.Examples>>>np.array([1,2,3])array([1, 2, 3])Upcasting:>>>np.array([1,2,3.0])array([ 1.,  2.,  3.])More than one dimension:>>>np.array([[1,2],[3,4]])array([[1, 2],[3, 4]])Minimum dimensions 2:>>>np.array([1,2,3],ndmin=2)array([[1, 2, 3]])Type provided:>>>np.array([1,2,3],dtype=complex)array([ 1.+0.j,  2.+0.j,  3.+0.j])Data-type consisting of more than one element:>>>x=np.array([(1,2),(3,4)],dtype=[('a','<i4'),('b','<i4')])>>>x['a']array([1, 3])Creating an array from sub-classes:>>>np.array(np.mat('1 2; 3 4'))array([[1, 2],[3, 4]])>>>np.array(np.mat('1 2; 3 4'),subok=True)matrix([[1, 2],[3, 4]])"
Numpy,Array and fft,numpy.asarray,"numpy.asarray#numpy.asarray(a,dtype=None,order=None,*,like=None)#Convert the input to an array.Parameters:aarray_likeInput data, in any form that can be converted to an array.  This
includes lists, lists of tuples, tuples, tuples of tuples, tuples
of lists and ndarrays.dtypedata-type, optionalBy default, the data-type is inferred from the input data.order{ÅeCÅf, ÅeFÅf, ÅeAÅf, ÅeKÅf}, optionalMemory layout.  ÅeAÅf and ÅeKÅf depend on the order of input array a.
ÅeCÅf row-major (C-style),
ÅeFÅf column-major (Fortran-style) memory representation.
ÅeAÅf (any) means ÅeFÅf ifais Fortran contiguous, ÅeCÅf otherwise
ÅeKÅf (keep) preserve input order
Defaults to ÅeKÅf.likearray_like, optionalReference object to allow the creation of arrays which are not
NumPy arrays. If an array-like passed in aslikesupports
the__array_function__protocol, the result will be defined
by it. In this case, it ensures the creation of an array object
compatible with that passed in via this argument.New in version 1.20.0.Returns:outndarrayArray interpretation ofa.  No copy is performed if the input
is already an ndarray with matching dtype and order.  Ifais a
subclass of ndarray, a base class ndarray is returned.See alsoasanyarraySimilar function which passes through subclasses.ascontiguousarrayConvert input to a contiguous array.asfarrayConvert input to a floating point ndarray.asfortranarrayConvert input to an ndarray with column-major memory order.asarray_chkfiniteSimilar function which checks input for NaNs and Infs.fromiterCreate an array from an iterator.fromfunctionConstruct an array by executing a function on grid positions.ExamplesConvert a list into an array:>>>a=[1,2]>>>np.asarray(a)array([1, 2])Existing arrays are not copied:>>>a=np.array([1,2])>>>np.asarray(a)isaTrueIfdtypeis set, array is copied only if dtype does not match:>>>a=np.array([1,2],dtype=np.float32)>>>np.asarray(a,dtype=np.float32)isaTrue>>>np.asarray(a,dtype=np.float64)isaFalseContrary toasanyarray, ndarray subclasses are not passed through:>>>issubclass(np.recarray,np.ndarray)True>>>a=np.array([(1.0,2),(3.0,4)],dtype='f4,i4').view(np.recarray)>>>np.asarray(a)isaFalse>>>np.asanyarray(a)isaTrue"
Numpy,Array and fft,numpy.asanyarray,"numpy.asanyarray#numpy.asanyarray(a,dtype=None,order=None,*,like=None)#Convert the input to an ndarray, but pass ndarray subclasses through.Parameters:aarray_likeInput data, in any form that can be converted to an array.  This
includes scalars, lists, lists of tuples, tuples, tuples of tuples,
tuples of lists, and ndarrays.dtypedata-type, optionalBy default, the data-type is inferred from the input data.order{ÅeCÅf, ÅeFÅf, ÅeAÅf, ÅeKÅf}, optionalMemory layout.  ÅeAÅf and ÅeKÅf depend on the order of input array a.
ÅeCÅf row-major (C-style),
ÅeFÅf column-major (Fortran-style) memory representation.
ÅeAÅf (any) means ÅeFÅf ifais Fortran contiguous, ÅeCÅf otherwise
ÅeKÅf (keep) preserve input order
Defaults to ÅeCÅf.likearray_like, optionalReference object to allow the creation of arrays which are not
NumPy arrays. If an array-like passed in aslikesupports
the__array_function__protocol, the result will be defined
by it. In this case, it ensures the creation of an array object
compatible with that passed in via this argument.New in version 1.20.0.Returns:outndarray or an ndarray subclassArray interpretation ofa.  Ifais an ndarray or a subclass
of ndarray, it is returned as-is and no copy is performed.See alsoasarraySimilar function which always returns ndarrays.ascontiguousarrayConvert input to a contiguous array.asfarrayConvert input to a floating point ndarray.asfortranarrayConvert input to an ndarray with column-major memory order.asarray_chkfiniteSimilar function which checks input for NaNs and Infs.fromiterCreate an array from an iterator.fromfunctionConstruct an array by executing a function on grid positions.ExamplesConvert a list into an array:>>>a=[1,2]>>>np.asanyarray(a)array([1, 2])Instances ofndarraysubclasses are passed through as-is:>>>a=np.array([(1.0,2),(3.0,4)],dtype='f4,i4').view(np.recarray)>>>np.asanyarray(a)isaTrue"
Numpy,Array and fft,numpy.ascontiguousarray,"numpy.ascontiguousarray#numpy.ascontiguousarray(a,dtype=None,*,like=None)#Return a contiguous array (ndim >= 1) in memory (C order).Parameters:aarray_likeInput array.dtypestr or dtype object, optionalData-type of returned array.likearray_like, optionalReference object to allow the creation of arrays which are not
NumPy arrays. If an array-like passed in aslikesupports
the__array_function__protocol, the result will be defined
by it. In this case, it ensures the creation of an array object
compatible with that passed in via this argument.New in version 1.20.0.Returns:outndarrayContiguous array of same shape and content asa, with typedtypeif specified.See alsoasfortranarrayConvert input to an ndarray with column-major memory order.requireReturn an ndarray that satisfies requirements.ndarray.flagsInformation about the memory layout of the array.ExamplesStarting with a Fortran-contiguous array:>>>x=np.ones((2,3),order='F')>>>x.flags['F_CONTIGUOUS']TrueCallingascontiguousarraymakes a C-contiguous copy:>>>y=np.ascontiguousarray(x)>>>y.flags['C_CONTIGUOUS']True>>>np.may_share_memory(x,y)FalseNow, starting with a C-contiguous array:>>>x=np.ones((2,3),order='C')>>>x.flags['C_CONTIGUOUS']TrueThen, callingascontiguousarrayreturns the same object:>>>y=np.ascontiguousarray(x)>>>xisyTrueNote: This function returns an array with at least one-dimension (1-d)
so it will not preserve 0-d arrays."
Numpy,Array and fft,numpy.asmatrix,"numpy.asmatrix#numpy.asmatrix(data,dtype=None)[source]#Interpret the input as a matrix.Unlikematrix,asmatrixdoes not make a copy if the input is already
a matrix or an ndarray.  Equivalent tomatrix(data,copy=False).Parameters:dataarray_likeInput data.dtypedata-typeData-type of the output matrix.Returns:matmatrixdatainterpreted as a matrix.Examples>>>x=np.array([[1,2],[3,4]])>>>m=np.asmatrix(x)>>>x[0,0]=5>>>mmatrix([[5, 2],[3, 4]])"
Numpy,Array and fft,numpy.copy,"numpy.copy#numpy.copy(a,order='K',subok=False)[source]#Return an array copy of the given object.Parameters:aarray_likeInput data.order{ÅeCÅf, ÅeFÅf, ÅeAÅf, ÅeKÅf}, optionalControls the memory layout of the copy. ÅeCÅf means C-order,
ÅeFÅf means F-order, ÅeAÅf means ÅeFÅf ifais Fortran contiguous,
ÅeCÅf otherwise. ÅeKÅf means match the layout ofaas closely
as possible. (Note that this function andndarray.copyare very
similar, but have different default values for their order=
arguments.)subokbool, optionalIf True, then sub-classes will be passed-through, otherwise the
returned array will be forced to be a base-class array (defaults to False).New in version 1.19.0.Returns:arrndarrayArray interpretation ofa.See alsondarray.copyPreferred method for creating an array copyNotesThis is equivalent to:>>>np.array(a,copy=True)ExamplesCreate an array x, with a reference y and a copy z:>>>x=np.array([1,2,3])>>>y=x>>>z=np.copy(x)Note that, when we modify x, y changes, but not z:>>>x[0]=10>>>x[0]==y[0]True>>>x[0]==z[0]FalseNote that, np.copy clears previously set WRITEABLE=False flag.>>>a=np.array([1,2,3])>>>a.flags[""WRITEABLE""]=False>>>b=np.copy(a)>>>b.flags[""WRITEABLE""]True>>>b[0]=3>>>barray([3, 2, 3])Note that np.copy is a shallow copy and will not copy object
elements within arrays. This is mainly important for arrays
containing Python objects. The new array will contain the
same object which may lead to surprises if that object can
be modified (is mutable):>>>a=np.array([1,'m',[2,3,4]],dtype=object)>>>b=np.copy(a)>>>b[2][0]=10>>>aarray([1, 'm', list([10, 3, 4])], dtype=object)To ensure all elements within anobjectarray are copied,
usecopy.deepcopy:>>>importcopy>>>a=np.array([1,'m',[2,3,4]],dtype=object)>>>c=copy.deepcopy(a)>>>c[2][0]=10>>>carray([1, 'm', list([10, 3, 4])], dtype=object)>>>aarray([1, 'm', list([2, 3, 4])], dtype=object)"
Numpy,Array and fft,numpy.frombuffer,"numpy.frombuffer#numpy.frombuffer(buffer,dtype=float,count=-1,offset=0,*,like=None)#Interpret a buffer as a 1-dimensional array.Parameters:bufferbuffer_likeAn object that exposes the buffer interface.dtypedata-type, optionalData-type of the returned array; default: float.countint, optionalNumber of items to read.-1means all data in the buffer.offsetint, optionalStart reading the buffer from this offset (in bytes); default: 0.likearray_like, optionalReference object to allow the creation of arrays which are not
NumPy arrays. If an array-like passed in aslikesupports
the__array_function__protocol, the result will be defined
by it. In this case, it ensures the creation of an array object
compatible with that passed in via this argument.New in version 1.20.0.Returns:outndarraySee alsondarray.tobytesInverse of this operation, construct Python bytes from the raw data bytes in the array.NotesIf the buffer has data that is not in machine byte-order, this should
be specified as part of the data-type, e.g.:>>>dt=np.dtype(int)>>>dt=dt.newbyteorder('>')>>>np.frombuffer(buf,dtype=dt)The data of the resulting array will not be byteswapped, but will be
interpreted correctly.This function creates a view into the original object.  This should be safe
in general, but it may make sense to copy the result when the original
object is mutable or untrusted.Examples>>>s=b'hello world'>>>np.frombuffer(s,dtype='S1',count=5,offset=6)array([b'w', b'o', b'r', b'l', b'd'], dtype='|S1')>>>np.frombuffer(b'\x01\x02',dtype=np.uint8)array([1, 2], dtype=uint8)>>>np.frombuffer(b'\x01\x02\x03\x04\x05',dtype=np.uint8,count=3)array([1, 2, 3], dtype=uint8)"
Numpy,Array and fft,numpy.from_dlpack,"numpy.from_dlpack#numpy.from_dlpack(x,/)#Create a NumPy array from an object implementing the__dlpack__protocol. Generally, the returned NumPy array is a read-only view
of the input object. See[1]and[2]for more details.Parameters:xobjectA Python object that implements the__dlpack__and__dlpack_device__methods.Returns:outndarrayReferences[1]Array API documentation,https://data-apis.org/array-api/latest/design_topics/data_interchange.html#syntax-for-data-interchange-with-dlpack[2]Python specification for DLPack,https://dmlc.github.io/dlpack/latest/python_spec.htmlExamples>>>importtorch>>>x=torch.arange(10)>>># create a view of the torch tensor ""x"" in NumPy>>>y=np.from_dlpack(x)"
Numpy,Array and fft,numpy.fromfile,"numpy.fromfile#numpy.fromfile(file,dtype=float,count=-1,sep='',offset=0,*,like=None)#Construct an array from data in a text or binary file.A highly efficient way of reading binary data with a known data-type,
as well as parsing simply formatted text files.  Data written using thetofilemethod can be read using this function.Parameters:filefile or str or PathOpen file object or filename.Changed in version 1.17.0:pathlib.Pathobjects are now accepted.dtypedata-typeData type of the returned array.
For binary files, it is used to determine the size and byte-order
of the items in the file.
Most builtin numeric types are supported and extension types may be supported.New in version 1.18.0:Complex dtypes.countintNumber of items to read.-1means all items (i.e., the complete
file).sepstrSeparator between items if file is a text file.
Empty (ÅgÅh) separator means the file should be treated as binary.
Spaces (Åh Åg) in the separator match zero or more whitespace characters.
A separator consisting only of spaces must match at least one
whitespace.offsetintThe offset (in bytes) from the fileÅfs current position. Defaults to 0.
Only permitted for binary files.New in version 1.17.0.likearray_like, optionalReference object to allow the creation of arrays which are not
NumPy arrays. If an array-like passed in aslikesupports
the__array_function__protocol, the result will be defined
by it. In this case, it ensures the creation of an array object
compatible with that passed in via this argument.New in version 1.20.0.See alsoload,savendarray.tofileloadtxtMore flexible way of loading data from a text file.NotesDo not rely on the combination oftofileandfromfilefor
data storage, as the binary files generated are not platform
independent.  In particular, no byte-order or data-type information is
saved.  Data can be stored in the platform independent.npyformat
usingsaveandloadinstead.ExamplesConstruct an ndarray:>>>dt=np.dtype([('time',[('min',np.int64),('sec',np.int64)]),...('temp',float)])>>>x=np.zeros((1,),dtype=dt)>>>x['time']['min']=10;x['temp']=98.25>>>xarray([((10, 0), 98.25)],dtype=[('time', [('min', '<i8'), ('sec', '<i8')]), ('temp', '<f8')])Save the raw data to disk:>>>importtempfile>>>fname=tempfile.mkstemp()[1]>>>x.tofile(fname)Read the raw data from disk:>>>np.fromfile(fname,dtype=dt)array([((10, 0), 98.25)],dtype=[('time', [('min', '<i8'), ('sec', '<i8')]), ('temp', '<f8')])The recommended way to store and load data:>>>np.save(fname,x)>>>np.load(fname+'.npy')array([((10, 0), 98.25)],dtype=[('time', [('min', '<i8'), ('sec', '<i8')]), ('temp', '<f8')])"
Numpy,Array and fft,numpy.fromfunction,"numpy.fromfunction#numpy.fromfunction(function,shape,*,dtype=<class'float'>,like=None,**kwargs)[source]#Construct an array by executing a function over each coordinate.The resulting array therefore has a valuefn(x,y,z)at
coordinate(x,y,z).Parameters:functioncallableThe function is called with N parameters, where N is the rank ofshape.  Each parameter represents the coordinates of the array
varying along a specific axis.  For example, ifshapewere(2,2), then the parameters would bearray([[0,0],[1,1]])andarray([[0,1],[0,1]])shape(N,) tuple of intsShape of the output array, which also determines the shape of
the coordinate arrays passed tofunction.dtypedata-type, optionalData-type of the coordinate arrays passed tofunction.
By default,dtypeis float.likearray_like, optionalReference object to allow the creation of arrays which are not
NumPy arrays. If an array-like passed in aslikesupports
the__array_function__protocol, the result will be defined
by it. In this case, it ensures the creation of an array object
compatible with that passed in via this argument.New in version 1.20.0.Returns:fromfunctionanyThe result of the call tofunctionis passed back directly.
Therefore the shape offromfunctionis completely determined byfunction.  Iffunctionreturns a scalar value, the shape offromfunctionwould not match theshapeparameter.See alsoindices,meshgridNotesKeywords other thandtypeandlikeare passed tofunction.Examples>>>np.fromfunction(lambdai,j:i,(2,2),dtype=float)array([[0., 0.],[1., 1.]])>>>np.fromfunction(lambdai,j:j,(2,2),dtype=float)array([[0., 1.],[0., 1.]])>>>np.fromfunction(lambdai,j:i==j,(3,3),dtype=int)array([[ True, False, False],[False,  True, False],[False, False,  True]])>>>np.fromfunction(lambdai,j:i+j,(3,3),dtype=int)array([[0, 1, 2],[1, 2, 3],[2, 3, 4]])"
Numpy,Array and fft,numpy.fromiter,"numpy.fromiter#numpy.fromiter(iter,dtype,count=-1,*,like=None)#Create a new 1-dimensional array from an iterable object.Parameters:iteriterable objectAn iterable object providing data for the array.dtypedata-typeThe data-type of the returned array.Changed in version 1.23:Object and subarray dtypes are now supported (note that the final
result is not 1-D for a subarray dtype).countint, optionalThe number of items to read fromiterable.  The default is -1,
which means all data is read.likearray_like, optionalReference object to allow the creation of arrays which are not
NumPy arrays. If an array-like passed in aslikesupports
the__array_function__protocol, the result will be defined
by it. In this case, it ensures the creation of an array object
compatible with that passed in via this argument.New in version 1.20.0.Returns:outndarrayThe output array.NotesSpecifycountto improve performance.  It allowsfromiterto
pre-allocate the output array, instead of resizing it on demand.Examples>>>iterable=(x*xforxinrange(5))>>>np.fromiter(iterable,float)array([  0.,   1.,   4.,   9.,  16.])A carefully constructed subarray dtype will lead to higher dimensional
results:>>>iterable=((x+1,x+2)forxinrange(5))>>>np.fromiter(iterable,dtype=np.dtype((int,2)))array([[1, 2],[2, 3],[3, 4],[4, 5],[5, 6]])"
Numpy,Array and fft,numpy.fromstring,"numpy.fromstring#numpy.fromstring(string,dtype=float,count=-1,*,sep,like=None)#A new 1-D array initialized from text data in a string.Parameters:stringstrA string containing the data.dtypedata-type, optionalThe data type of the array; default: float.  For binary input data,
the data must be in exactly this format. Most builtin numeric types are
supported and extension types may be supported.New in version 1.18.0:Complex dtypes.countint, optionalRead this number ofdtypeelements from the data.  If this is
negative (the default), the count will be determined from the
length of the data.sepstr, optionalThe string separating numbers in the data; extra whitespace between
elements is also ignored.Deprecated since version 1.14:Passingsep='', the default, is deprecated since it will
trigger the deprecated binary mode of this function. This mode
interpretsstringas binary bytes, rather than ASCII text with
decimal numbers, an operation which is better speltfrombuffer(string,dtype,count). Ifstringcontains unicode
text, the binary mode offromstringwill first encode it into
bytes using utf-8, which will not produce sane results.likearray_like, optionalReference object to allow the creation of arrays which are not
NumPy arrays. If an array-like passed in aslikesupports
the__array_function__protocol, the result will be defined
by it. In this case, it ensures the creation of an array object
compatible with that passed in via this argument.New in version 1.20.0.Returns:arrndarrayThe constructed array.Raises:ValueErrorIf the string is not the correct size to satisfy the requesteddtypeandcount.See alsofrombuffer,fromfile,fromiterExamples>>>np.fromstring('1 2',dtype=int,sep=' ')array([1, 2])>>>np.fromstring('1, 2',dtype=int,sep=',')array([1, 2])"
Numpy,Array and fft,numpy.loadtxt,"The numpy.loadtxt function allows you to load data from a text file into an ndarray. Here is a summary of the parameters:- fname: File or filename or list of files to read. The file can be a path or a generator. If the file is compressed, it will be decompressed first.- dtype: Data type of the resulting array. The default is float.- comments: Characters used to indicate the start of a comment. The default is '#' character.- delimiter: Character used to separate values. The default is whitespace.- converters: Functions to customize value parsing. Can be a dictionary or a callable.- skiprows: Number of lines to skip at the beginning, including comments. The default is 0.- usecols: Columns to read, with 0 being the first. Can be an integer, a sequence, or None to read all columns.- unpack: If True, the returned array is transposed. The default is False.- ndmin: Minimum number of dimensions for the resulting array. The default is 0.- encoding: Encoding used to decode the input file. The default value is 'bytes', which returns byte arrays. Set to None to receive unicode arrays.- max_rows: Maximum number of rows to read after skiprows. The default is to read all rows.- quotechar: Character used to denote the start and end of a quoted item. The default is None, which disables quoting support.- like: Reference object to allow creation of non-NumPy arrays.The function returns an ndarray containing the data read from the text file.Some additional information:- The function is designed to be a fast reader for simply formatted files.- The input text file must have the same number of values in each row.- You can specify the columns to read using the usecols parameter, which can be a single integer or a sequence of integers.- The converters parameter allows you to specify functions to preprocess the text prior to parsing.- Quoted fields can be handled using the quotechar parameter.- You can load a subset of columns when the rows do not contain an equal number of values.- The genfromtxt function provides more sophisticated handling of files with missing values.- The read_mat function can be used to read MATLAB data files."
Numpy,Array and fft,numpy.core.records.array,"numpy.core.records.array#core.records.array(obj,dtype=None,shape=None,offset=0,strides=None,formats=None,names=None,titles=None,aligned=False,byteorder=None,copy=True)[source]#Construct a record array from a wide-variety of objects.A general-purpose record array constructor that dispatches to the
appropriaterecarraycreation function based on the inputs (see Notes).Parameters:objanyInput object. See Notes for details on how various input types are
treated.dtypedata-type, optionalValid dtype for array.shapeint or tuple of ints, optionalShape of each array.offsetint, optionalPosition in the file or buffer to start reading from.stridestuple of ints, optionalBuffer (buf) is interpreted according to these strides (strides
define how many bytes each array element, row, column, etc.
occupy in memory).formats, names, titles, aligned, byteorderIfdtypeisNone, these arguments are passed tonumpy.format_parserto construct a dtype. See that function for
detailed documentation.copybool, optionalWhether to copy the input object (True), or to use a reference instead.
This option only applies when the input is an ndarray or recarray.
Defaults to True.Returns:np.recarrayRecord array created from the specified object.NotesIfobjisNone, then call therecarrayconstructor. Ifobjis a string, then call thefromstringconstructor. Ifobjis a
list or a tuple, then if the first object is anndarray, callfromarrays, otherwise callfromrecords. Ifobjis arecarray, then make a copy of the data in the recarray
(ifcopy=True) and use the new formats, names, and titles. Ifobjis a file, then callfromfile. Finally, if obj is anndarray, then
returnobj.view(recarray), making a copy of the data ifcopy=True.Examples>>>a=np.array([[1,2,3],[4,5,6],[7,8,9]])array([[1, 2, 3],[4, 5, 6],[7, 8, 9]])>>>np.core.records.array(a)rec.array([[1, 2, 3],[4, 5, 6],[7, 8, 9]],dtype=int32)>>>b=[(1,1),(2,4),(3,9)]>>>c=np.core.records.array(b,formats=['i2','f2'],names=('x','y'))>>>crec.array([(1, 1.0), (2, 4.0), (3, 9.0)],dtype=[('x', '<i2'), ('y', '<f2')])>>>c.xrec.array([1, 2, 3], dtype=int16)>>>c.yrec.array([ 1.0,  4.0,  9.0], dtype=float16)>>>r=np.rec.array(['abc','def'],names=['col1','col2'])>>>print(r.col1)abc>>>r.col1array('abc', dtype='<U3')>>>r.col2array('def', dtype='<U3')"
Numpy,Array and fft,numpy.core.records.fromarrays,"numpy.core.records.fromarrays#core.records.fromarrays(arrayList,dtype=None,shape=None,formats=None,names=None,titles=None,aligned=False,byteorder=None)[source]#Create a record array from a (flat) list of arraysParameters:arrayListlist or tupleList of array-like objects (such as lists, tuples,
and ndarrays).dtypedata-type, optionalvalid dtype for all arraysshapeint or tuple of ints, optionalShape of the resulting array. If not provided, inferred fromarrayList[0].formats, names, titles, aligned, byteorderIfdtypeisNone, these arguments are passed tonumpy.format_parserto construct a dtype. See that function for
detailed documentation.Returns:np.recarrayRecord array consisting of given arrayList columns.Examples>>>x1=np.array([1,2,3,4])>>>x2=np.array(['a','dd','xyz','12'])>>>x3=np.array([1.1,2,3,4])>>>r=np.core.records.fromarrays([x1,x2,x3],names='a,b,c')>>>print(r[1])(2, 'dd', 2.0) # may vary>>>x1[1]=34>>>r.aarray([1, 2, 3, 4])>>>x1=np.array([1,2,3,4])>>>x2=np.array(['a','dd','xyz','12'])>>>x3=np.array([1.1,2,3,4])>>>r=np.core.records.fromarrays(...[x1,x2,x3],...dtype=np.dtype([('a',np.int32),('b','S3'),('c',np.float32)]))>>>rrec.array([(1, b'a', 1.1), (2, b'dd', 2. ), (3, b'xyz', 3. ),(4, b'12', 4. )],dtype=[('a', '<i4'), ('b', 'S3'), ('c', '<f4')])"
Numpy,Array and fft,numpy.core.records.fromrecords,"numpy.core.records.fromrecords#core.records.fromrecords(recList,dtype=None,shape=None,formats=None,names=None,titles=None,aligned=False,byteorder=None)[source]#Create a recarray from a list of records in text form.Parameters:recListsequencedata in the same field may be heterogeneous - they will be promoted
to the highest data type.dtypedata-type, optionalvalid dtype for all arraysshapeint or tuple of ints, optionalshape of each array.formats, names, titles, aligned, byteorderIfdtypeisNone, these arguments are passed tonumpy.format_parserto construct a dtype. See that function for
detailed documentation.If bothformatsanddtypeare None, then this will auto-detect
formats. Use list of tuples rather than list of lists for faster
processing.Returns:np.recarrayrecord array consisting of given recList rows.Examples>>>r=np.core.records.fromrecords([(456,'dbe',1.2),(2,'de',1.3)],...names='col1,col2,col3')>>>print(r[0])(456, 'dbe', 1.2)>>>r.col1array([456,   2])>>>r.col2array(['dbe', 'de'], dtype='<U3')>>>importpickle>>>pickle.loads(pickle.dumps(r))rec.array([(456, 'dbe', 1.2), (  2, 'de', 1.3)],dtype=[('col1', '<i8'), ('col2', '<U3'), ('col3', '<f8')])"
Numpy,Array and fft,numpy.core.records.fromstring,"numpy.core.records.fromstring#core.records.fromstring(datastring,dtype=None,shape=None,offset=0,formats=None,names=None,titles=None,aligned=False,byteorder=None)[source]#Create a record array from binary dataNote that despite the name of this function it does not acceptstrinstances.Parameters:datastringbytes-likeBuffer of binary datadtypedata-type, optionalValid dtype for all arraysshapeint or tuple of ints, optionalShape of each array.offsetint, optionalPosition in the buffer to start reading from.formats, names, titles, aligned, byteorderIfdtypeisNone, these arguments are passed tonumpy.format_parserto construct a dtype. See that function for
detailed documentation.Returns:np.recarrayRecord array view into the data in datastring. This will be readonly
ifdatastringis readonly.See alsonumpy.frombufferExamples>>>a=b'\x01\x02\x03abc'>>>np.core.records.fromstring(a,dtype='u1,u1,u1,S3')rec.array([(1, 2, 3, b'abc')],dtype=[('f0', 'u1'), ('f1', 'u1'), ('f2', 'u1'), ('f3', 'S3')])>>>grades_dtype=[('Name',(np.str_,10)),('Marks',np.float64),...('GradeLevel',np.int32)]>>>grades_array=np.array([('Sam',33.3,3),('Mike',44.4,5),...('Aadi',66.6,6)],dtype=grades_dtype)>>>np.core.records.fromstring(grades_array.tobytes(),dtype=grades_dtype)rec.array([('Sam', 33.3, 3), ('Mike', 44.4, 5), ('Aadi', 66.6, 6)],dtype=[('Name', '<U10'), ('Marks', '<f8'), ('GradeLevel', '<i4')])>>>s='\x01\x02\x03abc'>>>np.core.records.fromstring(s,dtype='u1,u1,u1,S3')Traceback (most recent call last)...TypeError: a bytes-like object is required, not 'str'"
Numpy,Array and fft,numpy.core.records.fromfile,"numpy.core.records.fromfile#core.records.fromfile(fd,dtype=None,shape=None,offset=0,formats=None,names=None,titles=None,aligned=False,byteorder=None)[source]#Create an array from binary file dataParameters:fdstr or file typeIf file is a string or a path-like object then that file is opened,
else it is assumed to be a file object. The file object must
support random access (i.e. it must have tell and seek methods).dtypedata-type, optionalvalid dtype for all arraysshapeint or tuple of ints, optionalshape of each array.offsetint, optionalPosition in the file to start reading from.formats, names, titles, aligned, byteorderIfdtypeisNone, these arguments are passed tonumpy.format_parserto construct a dtype. See that function for
detailed documentationReturns:np.recarrayrecord array consisting of data enclosed in file.Examples>>>fromtempfileimportTemporaryFile>>>a=np.empty(10,dtype='f8,i4,a5')>>>a[5]=(0.5,10,'abcde')>>>>>>fd=TemporaryFile()>>>a=a.newbyteorder('<')>>>a.tofile(fd)>>>>>>_=fd.seek(0)>>>r=np.core.records.fromfile(fd,formats='f8,i4,a5',shape=10,...byteorder='<')>>>print(r[5])(0.5, 10, 'abcde')>>>r.shape(10,)"
